,Unnamed: 0,dt,E,dE,K,dK,neff
0,0,1,-42.799371621625546,0.004789413574111618,7.450908482686565,0.0003620471424977861,4612.5139901475895
1,1,3,-42.74727654499903,0.005047438133301154,7.337200672164085,0.0003864126569561942,4252.177703453775
2,2,6,-42.74024958879683,0.004514457140138946,7.337959211003418,0.0003832946897808436,5270.221825512597
3,3,9,-42.70565148903725,0.00488139953673997,7.37352374669804,0.00038270907638428536,4567.000282949434
4,4,15,-42.728430000509476,0.004919528555377395,7.368102811132243,0.000364240528421418,4499.64745193219
5,5,30,-42.62618937568085,0.0053317455869917214,7.690018700047294,0.0004446802201876631,3970.849260220317
6,6,45,-42.36511464486049,0.005776244164936807,7.91204059409615,0.000465925645542345,3575.9903158236652
7,7,90,-42.132827169804756,0.006010985480172732,8.680592295622787,0.0006049160669393183,3499.979379224779
