,Unnamed: 0,dt,E,dE,K,dK,neff
0,0,1,-42.805438550258,0.005249675651696192,8.917238538806014,0.0005052550874537179,3891.537289011875
1,1,3,-42.77714832087084,0.005416985176555804,8.641734906571614,0.0004931191913072006,3729.1042410555
2,2,6,-42.78572552621612,0.005247776728507965,8.638485030649562,0.0004987186547305561,3892.904180833449
3,3,9,-42.75469179004036,0.004943014041111793,8.65511554736142,0.00048089068501336486,4409.763589151991
4,4,15,-42.85097256212148,0.005487088079913029,8.657531698699913,0.000483681984556582,3626.779533925375
5,5,30,-43.05448359308154,0.005673271485230738,8.931147340631377,0.0005430685927664177,3409.518221050156
6,6,45,-43.09693871621703,0.006219536444028818,8.972013112788071,0.0005907395602542817,2822.8121698880755
7,7,90,-43.31932216668461,0.005959287891427277,10.432912563675217,0.0010615960069794053,3080.25212725041
